# Feed list created: Dec 15 17:04:13 2024
# nfeeds: 315
# Col.1: id
# Col.2: lon-offset (deg)
# Col.3: lat-offset (deg)
# Col.4: Tcal pol1 (Kelvin)
# Col.5: Tcal pol2 (Kelvin)
# Col.6: flag (0=>Ok, 1=>bad)
# chp8 az_off (deg): 0.0005838888889
# chp8 el_off (deg): -0.003683333333
 0     0.007618    -0.001388     0.000000     0.000000  0
 1    -0.005722     0.005720     0.000000     0.000000  0
 2     0.002451     0.001498     0.000000     0.000000  0
 3     0.007196     0.007703     0.000000     0.000000  0
 4    -0.000759     0.011683     0.000000     0.000000  0
 5     0.002049     0.004474     0.000000     0.000000  0
 6     0.000271    -0.005957     0.000000     0.000000  0
 7    -0.007880    -0.001912     0.000000     0.000000  0
 8    -0.000000    -0.000000     0.000000     0.000000  0
 9    -0.008273     0.007131     0.000000     0.000000  0
10    -0.000528     0.005916     0.000000     0.000000  0
11     0.000109    -0.002986     0.000000     0.000000  0
12     0.004479     0.005939     0.000000     0.000000  0
13     0.004479     0.005939     0.000000     0.000000  0
14     0.002523    -0.001585     0.000000     0.000000  0
15     0.002069     0.007473     0.000000     0.000000  0
16    -0.002633    -0.001707     0.000000     0.000000  0
17     0.004838     0.002777     0.000000     0.000000  0
18     0.007462     0.001693     0.000000     0.000000  0
19     0.004510     0.008791     0.000000     0.000000  0
20     0.002767    -0.004306     0.000000     0.000000  0
21    -0.003051     0.007391     0.000000     0.000000  0
22    -0.005121    -0.003278     0.000000     0.000000  0
23    -0.008219     0.004184     0.000000     0.000000  0
24     0.007223     0.004707     0.000000     0.000000  0
25    -0.002307    -0.004427     0.000000     0.000000  0
26    -0.003233     0.010148     0.000000     0.000000  0
27    -0.007911     0.001099     0.000000     0.000000  0
28     0.010240    -0.002704     0.000000     0.000000  0
29     0.001811     0.010294     0.000000     0.000000  0
30     0.009697     0.009115     0.000000     0.000000  0
31     0.000096    -0.008709     0.000000     0.000000  0
32    -0.010135    -0.003285     0.000000     0.000000  0
33    -0.000686     0.014754     0.000000     0.000000  0
34    -0.010741     0.008319     0.000000     0.000000  0
35     0.007888    -0.004199     0.000000     0.000000  0
36    -0.002271    -0.007274     0.000000     0.000000  0
37    -0.010366    -0.000341     0.000000     0.000000  0
38     0.001835     0.013253     0.000000     0.000000  0
39     0.009878     0.003144     0.000000     0.000000  0
40    -0.004896    -0.006266     0.000000     0.000000  0
41    -0.010592     0.002531     0.000000     0.000000  0
42     0.010301     0.000286     0.000000     0.000000  0
43     0.004296     0.011799     0.000000     0.000000  0
44    -0.007518    -0.004792     0.000000     0.000000  0
45    -0.010740     0.005544     0.000000     0.000000  0
46     0.006961     0.010456     0.000000     0.000000  0
47     0.002771    -0.007263     0.000000     0.000000  0
48     0.012886    -0.003664     0.000000     0.000000  0
49     0.000488    -0.011684     0.000000     0.000000  0
50    -0.012508    -0.004724     0.000000     0.000000  0
51    -0.013419     0.009831     0.000000     0.000000  0
52    -0.003365     0.013081     0.000000     0.000000  0
53    -0.000858     0.017766     0.000000     0.000000  0
54     0.012078     0.010696     0.000000     0.000000  0
55     0.010591    -0.005568     0.000000     0.000000  0
56    -0.002297    -0.010182     0.000000     0.000000  0
57    -0.011065     0.011323     0.000000     0.000000  0
58     0.001776     0.016303     0.000000     0.000000  0
59     0.012342     0.007917     0.000000     0.000000  0
60     0.008091    -0.007153     0.000000     0.000000  0
61    -0.012973     0.001063     0.000000     0.000000  0
62    -0.008537     0.012927     0.000000     0.000000  0
63     0.004403     0.014734     0.000000     0.000000  0
64     0.012162     0.004959     0.000000     0.000000  0
65     0.005397    -0.008714     0.000000     0.000000  0
66    -0.007573    -0.007597     0.000000     0.000000  0
67    -0.013260     0.004116     0.000000     0.000000  0
68    -0.005951     0.014307     0.000000     0.000000  0
69     0.006898     0.013470     0.000000     0.000000  0
70     0.002861    -0.010007     0.000000     0.000000  0
71    -0.009947    -0.006301     0.000000     0.000000  0
72    -0.013302     0.007136     0.000000     0.000000  0
73     0.070527     0.074794     0.000000     0.000000  1
74     0.070527     0.074794     0.000000     0.000000  1
75     0.012804    -0.000941     0.000000     0.000000  0
76     0.000361    -0.014663     0.000000     0.000000  0
77    -0.016128     0.011053     0.000000     0.000000  0
78     0.070527     0.074794     0.000000     0.000000  1
79     0.070527     0.074794     0.000000     0.000000  1
80     0.014410     0.012041     0.000000     0.000000  0
81     0.015560    -0.005626     0.000000     0.000000  0
82    -0.013642     0.012742     0.000000     0.000000  0
83     0.014700     0.009228     0.000000     0.000000  0
84     0.001465     0.019276     0.000000     0.000000  0
85     0.013149    -0.006780     0.000000     0.000000  0
86    -0.004714    -0.011757     0.000000     0.000000  0
87    -0.015398    -0.000568     0.000000     0.000000  0
88    -0.010984     0.014322     0.000000     0.000000  0
89     0.014590     0.006199     0.000000     0.000000  0
90    -0.007406    -0.010350     0.000000     0.000000  0
91     0.004166     0.017802     0.000000     0.000000  0
92    -0.008466     0.015982     0.000000     0.000000  0
93     0.070527     0.074794     0.000000     0.000000  1
94     0.070527     0.074794     0.000000     0.000000  1
95     0.007976    -0.010073     0.000000     0.000000  0
96    -0.015875     0.005343     0.000000     0.000000  0
97     0.015299     0.000218     0.000000     0.000000  0
98    -0.006027     0.017520     0.000000     0.000000  0
99     0.009541     0.014853     0.000000     0.000000  0
100     0.005588    -0.011452     0.000000     0.000000  0
101    -0.015825     0.008208     0.000000     0.000000  0
102    -0.003606     0.019261     0.000000     0.000000  0
103    -0.029094     0.043455     0.000000     0.000000  1
104     0.011993     0.013617     0.000000     0.000000  0
105     0.015162    -0.002702     0.000000     0.000000  0
106    -0.017656    -0.004963     0.000000     0.000000  0
107     0.001267     0.022347     0.000000     0.000000  0
108     0.015542    -0.008196     0.000000     0.000000  0
109     0.016916     0.010521     0.000000     0.000000  0
110    -0.018017    -0.002167     0.000000     0.000000  0
111    -0.002439    -0.016017     0.000000     0.000000  0
112    -0.013537     0.015926     0.000000     0.000000  0
113     0.070527     0.074794     0.000000     0.000000  1
114     0.070527     0.074794     0.000000     0.000000  1
115     0.017266     0.007834     0.000000     0.000000  0
116    -0.004815    -0.014811     0.000000     0.000000  0
117     0.006584     0.019363     0.000000     0.000000  0
118     0.017176     0.004753     0.000000     0.000000  0
119     0.010800    -0.011223     0.000000     0.000000  0
120    -0.007263    -0.013534     0.000000     0.000000  0
121    -0.018292     0.003912     0.000000     0.000000  0
122     0.009338     0.017881     0.000000     0.000000  0
123     0.017493     0.001872     0.000000     0.000000  0
124     0.008135    -0.012944     0.000000     0.000000  0
125    -0.009827    -0.012393     0.000000     0.000000  0
126    -0.018417     0.006987     0.000000     0.000000  0
127    -0.016058     0.013992     0.000000     0.000000  0
128     0.011864     0.016557     0.000000     0.000000  0
129     0.005504    -0.014495     0.000000     0.000000  0
130    -0.012407    -0.010447     0.000000     0.000000  0
131    -0.018513     0.009661     0.000000     0.000000  0
132    -0.003960     0.022114     0.000000     0.000000  0
133     0.017758    -0.003801     0.000000     0.000000  0
134     0.014627     0.014951     0.000000     0.000000  0
135    -0.015069    -0.009411     0.000000     0.000000  0
136    -0.018683     0.012523     0.000000     0.000000  0
137    -0.001025     0.023547     0.000000     0.000000  0
138     0.017026     0.013611     0.000000     0.000000  0
139     0.018087    -0.006786     0.000000     0.000000  0
140     0.000493    -0.017761     0.000000     0.000000  0
141    -0.017764    -0.007737     0.000000     0.000000  0
142    -0.021074     0.013826     0.000000     0.000000  0
143     0.019534     0.015002     0.000000     0.000000  0
144     0.020565    -0.008067     0.000000     0.000000  0
145    -0.020080    -0.009422     0.000000     0.000000  0
146    -0.018525     0.015722     0.000000     0.000000  0
147     0.017952    -0.009635     0.000000     0.000000  0
148    -0.020133    -0.006507     0.000000     0.000000  0
149    -0.016104     0.017079     0.000000     0.000000  0
